"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @InfinixGhana: Buy a Hot 7 exclusively on Jumia today and win free gifts instantly. Visit
https://t.co/Qy5wB89t8r now to make a purchase…",FALSE,0,NA,2019-02-25 20:10:27,FALSE,NA,"1100125895560515589",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Triller_1",39,TRUE,FALSE,NA,NA
"RT @DurexNG: As with all “games”, the last man standing is most times the winner.
Will you like to 
#LoveLikeAPerforma and guarantee your p…",FALSE,0,NA,2019-02-25 20:04:38,FALSE,NA,"1100124433430310912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cheekycat2015",5,TRUE,FALSE,NA,NA
"RT @DurexNG: As with all “games”, the last man standing is most times the winner.
Will you like to 
#LoveLikeAPerforma and guarantee your p…",FALSE,0,NA,2019-02-25 20:03:40,FALSE,NA,"1100124188558397440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Imoad2",5,TRUE,FALSE,NA,NA
"Associate, Accounts Receivable Operations - Jumia https://t.co/crvCv6nIt4",FALSE,0,NA,2019-02-25 20:03:05,FALSE,NA,"1100124041799786497",NA,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>","justjobsng",0,FALSE,FALSE,NA,NA
"Wow I found it @ jumia finally got the English name https://t.co/9snA7GAjrN",FALSE,0,NA,2019-02-25 20:00:14,FALSE,NA,"1100123322795335680",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","redsealions",0,FALSE,FALSE,NA,NA
"As with all “games”, the last man standing is most times the winner.
Will you like to 
#LoveLikeAPerforma and guara… https://t.co/jRldLJYyTQ",FALSE,14,NA,2019-02-25 19:54:33,TRUE,NA,"1100121893846376450",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DurexNG",5,FALSE,FALSE,NA,NA
"@Lightof2019 Hello Chizoba, thank you for choosing to shop with Jumia. 
We understand your disposition regarding th… https://t.co/tTV7cNaLML",FALSE,0,"Lightof2019",2019-02-25 19:50:45,TRUE,"1100080072684437504","1100120939881250816","906825927644127232","<a href=""http://www.salesforce.com"" rel=""nofollow"">Salesforce - Social Studio</a>","JumiaNGHelp",0,FALSE,FALSE,NA,NA
"RT @BrainchildBCW: We are pleased to announce one of our esteemed panelists at #InnovationSeriesUG III. Get to interact with the head of Ju…",FALSE,0,NA,2019-02-25 19:38:35,FALSE,NA,"1100117876739112960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kakasudesh",13,TRUE,FALSE,NA,NA
"RT @InfinixGhana: Buy a Hot 7 exclusively on Jumia today and win free gifts instantly. Visit
https://t.co/Qy5wB89t8r now to make a purchase…",FALSE,0,NA,2019-02-25 19:36:44,FALSE,NA,"1100117408885469184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kojoe_mara",39,TRUE,FALSE,NA,NA
"RT @JumiaFoodNG: Start your week with the delicious finger-lickin 5-in-1Meal Box for just N2,300 at all KFC outlets on Jumia Food. 
<U+0001F60D><U+0001F60D><U+0001F60D>

Ge…",FALSE,0,NA,2019-02-25 19:35:23,FALSE,NA,"1100117069440401409",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sobukilicious",1,TRUE,FALSE,NA,NA
"RT @AirwickNigeria: Who's up for this? 
Simply purchase one of the Special Airwick Freshmatic Packs on Jumia and you could be one of our lu…",FALSE,0,NA,2019-02-25 19:30:46,FALSE,NA,"1100115910889750528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Barbieburydaba1",110,TRUE,FALSE,NA,NA
"RT @InfinixGhana: Buy a Hot 7 exclusively on Jumia today and win free gifts instantly. Visit
https://t.co/Qy5wB89t8r now to make a purchase…",FALSE,0,NA,2019-02-25 19:22:06,FALSE,NA,"1100113727582556160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kayblahc",39,TRUE,FALSE,NA,NA
"RT @AirwickNigeria: Who's up for this? 
Simply purchase one of the Special Airwick Freshmatic Packs on Jumia and you could be one of our lu…",FALSE,0,NA,2019-02-25 19:10:45,FALSE,NA,"1100110870993125376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KceeZan",110,TRUE,FALSE,NA,NA
"RT @BrainchildBCW: We are pleased to announce one of our esteemed panelists at #InnovationSeriesUG III. Get to interact with the head of Ju…",FALSE,0,NA,2019-02-25 19:06:44,FALSE,NA,"1100109858827890688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JoshWakabi",13,TRUE,FALSE,NA,NA
"RT @BrainchildBCW: We are pleased to announce one of our esteemed panelists at #InnovationSeriesUG III. Get to interact with the head of Ju…",FALSE,0,NA,2019-02-25 18:51:03,FALSE,NA,"1100105914776989697",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xcenneth",13,TRUE,FALSE,NA,NA
"RT @VantagePee: ""Who be dat?"" I heard his expected harsh tone
""Aishat."" I responded as softly as I could
O! Yeah, my middle name is Aishat…",FALSE,0,NA,2019-02-25 18:34:29,FALSE,NA,"1100101742778351616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maysolent",2,TRUE,FALSE,NA,NA
"Current Vacancy at Jumia Nigeria for an Associate, Accounts Receivable Operations https://t.co/Mcs1su4m57",FALSE,0,NA,2019-02-25 18:31:40,FALSE,NA,"1100101035807461376",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","jobzillanigeria",0,FALSE,FALSE,NA,NA
"The Jumia food app asking you if you've received your food while the bike guy seems to ride farther from your house. https://t.co/kWEJT47kZu",FALSE,1,NA,2019-02-25 18:29:01,FALSE,NA,"1100100369819029505",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yenyewe",0,FALSE,FALSE,NA,NA
"RT @InfinixGhana: Buy a Hot 7 exclusively on Jumia today and win free gifts instantly. Visit
https://t.co/Qy5wB89t8r now to make a purchase…",FALSE,0,NA,2019-02-25 18:19:39,FALSE,NA,"1100098012318183424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jnr_samba",39,TRUE,FALSE,NA,NA
"Current Vacancy at Jumia Nigeria for an Associate, Accounts Receivable Operations https://t.co/eaqmuDy9XF",FALSE,0,NA,2019-02-25 18:14:32,FALSE,NA,"1100096722938806274",NA,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>","jobzillanigeria",0,FALSE,FALSE,NA,NA
"RT @BrainchildBCW: We are pleased to announce one of our esteemed panelists at #InnovationSeriesUG III. Get to interact with the head of Ju…",FALSE,0,NA,2019-02-25 18:10:46,FALSE,NA,"1100095775646932992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","frankmuthusi",13,TRUE,FALSE,NA,NA
"RT @PureMind__: Guys, 

Don't fall for that Jumia package INEC Chairman is unwrapping, stop wasting your time waiting for other RECs to com…",FALSE,0,NA,2019-02-25 18:07:12,FALSE,NA,"1100094880246910982",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","gudyyobiorah",39,TRUE,FALSE,NA,NA
"Jumia, Konga Gun for billion dollars IPOs Read more at: https://t.co/ztOxOUfk4Q https://t.co/ztOxOUfk4Q",FALSE,0,NA,2019-02-25 18:02:01,FALSE,NA,"1100093572316045313",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","economicng",0,FALSE,FALSE,NA,NA
"Jumia, Konga Gun for billion dollars IPOs Read more at: https://t.co/ztOxOUfk4Q",FALSE,0,NA,2019-02-25 18:01:46,FALSE,NA,"1100093511452504064",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","economicng",0,FALSE,FALSE,NA,NA
"RT @PureMind__: Guys, 

Don't fall for that Jumia package INEC Chairman is unwrapping, stop wasting your time waiting for other RECs to com…",FALSE,0,NA,2019-02-25 18:00:10,FALSE,NA,"1100093109382332416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Charlieduka",39,TRUE,FALSE,NA,NA
"RT @Zeem_miles: Jumia is a scam , i repeat a scam. Don't@ me pls @JumiaNigeria @JumiaNGHelp",FALSE,0,NA,2019-02-25 17:54:55,FALSE,NA,"1100091788663099393",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xmade24",1,TRUE,FALSE,NA,NA
"I tried to look up Lighters on Jumia, and It gave me 3,412 matches.",FALSE,0,NA,2019-02-25 17:43:48,FALSE,NA,"1100088989120454656",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Funnycator1",0,FALSE,FALSE,NA,NA
"RT @InfinixGhana: Buy a Hot 7 exclusively on Jumia today and win free gifts instantly. Visit
https://t.co/Qy5wB89t8r now to make a purchase…",FALSE,0,NA,2019-02-25 17:42:39,FALSE,NA,"1100088701756076032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","qweku_delicious",39,TRUE,FALSE,NA,NA
"RT @Pixpa: Justin Irabor(@TheVunderkind) is an illustrator, artist and character designer based in Lagos. Apart from his personal projects,…",FALSE,0,NA,2019-02-25 17:41:28,FALSE,NA,"1100088401687138304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","slysage",29,TRUE,FALSE,NA,NA
"RT @PureMind__: Guys, 

Don't fall for that Jumia package INEC Chairman is unwrapping, stop wasting your time waiting for other RECs to com…",FALSE,0,NA,2019-02-25 17:32:23,FALSE,NA,"1100086116257071105",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","droayung",39,TRUE,FALSE,NA,NA
"RT @AirwickNigeria: Who's up for this? 
Simply purchase one of the Special Airwick Freshmatic Packs on Jumia and you could be one of our lu…",FALSE,0,NA,2019-02-25 17:31:07,FALSE,NA,"1100085795950682114",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FaythLiberty",110,TRUE,FALSE,NA,NA
"@SeanMPreezy @NRGRadioKE Wanakugas tu. We ni makaa bruh!<U+0001F602><U+0001F602>

Niko lit na show iko lit. My grinder broke down and jum… https://t.co/VQRpxtxmFp",FALSE,0,"SeanMPreezy",2019-02-25 17:27:57,TRUE,"1100083306027249670","1100085000551219201","998014796527218688","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iTafari_",0,FALSE,FALSE,NA,NA
"@JumiaNigeria Jumia , This is 72 hours after your promise of returning my money or delivering my goods in 24hours.… https://t.co/93Tl8lUR5E",FALSE,0,"JumiaNigeria",2019-02-25 17:08:22,TRUE,"1100062930069057536","1100080072684437504","587406023","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lightof2019",1,FALSE,FALSE,NA,NA
"RT @FGayelle: Lovely sneakers from jumia on a discount prize guys they're so comfy #BBNaija #BBNaija2019 https://t.co/o2ViYP8M2c",FALSE,0,NA,2019-02-25 17:05:49,FALSE,NA,"1100079432310640642",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hoono123456",3,TRUE,FALSE,NA,NA
"Now you have more reason to smile, pay less for more value.

The Imose GiDi smartphone now comes at a reduced price… https://t.co/djbzF5qmcw",FALSE,3,NA,2019-02-25 17:05:18,TRUE,NA,"1100079302446645251",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","imosenig",2,FALSE,FALSE,NA,NA
"@RonnyChikwendu @oneplus It is also available on jumia",FALSE,0,"RonnyChikwendu",2019-02-25 16:57:57,FALSE,"1099958320557973504","1100077449658933250","2608920201","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adex0ne42010",0,FALSE,FALSE,NA,NA
"RT @PureMind__: Guys, 

Don't fall for that Jumia package INEC Chairman is unwrapping, stop wasting your time waiting for other RECs to com…",FALSE,0,NA,2019-02-25 16:48:45,FALSE,NA,"1100075135480909825",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mzyeni",39,TRUE,FALSE,NA,NA
"I was debited 131000 Naira since 14th February 2019 for a transaction with Jumia which wasn't successful and and ha… https://t.co/m30YIHJVYv",FALSE,0,NA,2019-02-25 16:47:26,TRUE,NA,"1100074806727327744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FRANKLINARAB",0,FALSE,FALSE,NA,NA
"RT @JumiaNigeria: Enjoy incredible discounts on phone accessories!!<U+0001F601><U+0001F601>
Buy phone accessories on Jumia,use the voucher code ""FEBPACC"" and you…",FALSE,0,NA,2019-02-25 16:47:05,FALSE,NA,"1100074714565881859",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","naijadealhub",2,TRUE,FALSE,NA,NA
"RT @MideaNigeria: Enjoy Triple comfort with 3D surrounding flow with Midea Inverter Air Conditioner.
Shop on Midea Online Store - https://t…",FALSE,0,NA,2019-02-25 16:44:38,FALSE,NA,"1100074100628742144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dencolight",3,TRUE,FALSE,NA,NA
"RT @beebeejump: You can purchase any of our products online at:
- https://t.co/bCE5xsc0gX
- https://t.co/phsI27cnjF
- https://t.co/Tb17Jlw5…",FALSE,0,NA,2019-02-25 16:34:44,FALSE,NA,"1100071607488442372",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_Teewalters",2,TRUE,FALSE,NA,NA
"RT @PureMind__: Guys, 

Don't fall for that Jumia package INEC Chairman is unwrapping, stop wasting your time waiting for other RECs to com…",FALSE,0,NA,2019-02-25 16:24:02,FALSE,NA,"1100068916183920642",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jay_Bacii",39,TRUE,FALSE,NA,NA
"RT @PureMind__: Guys, 

Don't fall for that Jumia package INEC Chairman is unwrapping, stop wasting your time waiting for other RECs to com…",FALSE,0,NA,2019-02-25 16:23:55,FALSE,NA,"1100068886827929605",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CzideV",39,TRUE,FALSE,NA,NA
"Jumia- Online-Shopping-Mail, 
JUMIA SALES CONSULTANT.
1. Faster Delivery
2.Much more convenient
3.Saves Data
4. Sav… https://t.co/COpCv81F4x",FALSE,0,NA,2019-02-25 16:13:12,TRUE,NA,"1100066190829993984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AkinjinrinA",0,FALSE,FALSE,NA,NA
"RT @JumiaNigeria: Enjoy incredible discounts on phone accessories!!<U+0001F601><U+0001F601>
Buy phone accessories on Jumia,use the voucher code ""FEBPACC"" and you…",FALSE,0,NA,2019-02-25 16:10:35,FALSE,NA,"1100065531409907713",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Adelat86",2,TRUE,FALSE,NA,NA
"RT @ovreal: @TomiThePlug i am okeyson nig LTD i sell the best korean tech car and inverter batteries for very affordable prices. We deliver…",FALSE,0,NA,2019-02-25 16:07:41,FALSE,NA,"1100064800149831680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TomiThePlug",1,TRUE,FALSE,NA,NA
"RT @JumiaFoodUG: FREE DELIVERY ALERT!!

Enjoy Free Delivery on all Jumia Now orders. Get whatever you need delivered to you in 60 minutes f…",FALSE,0,NA,2019-02-25 16:07:21,FALSE,NA,"1100064718633488385",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","315Samy",7,TRUE,FALSE,NA,NA
"RT @FGayelle: Lovely sneakers from jumia on a discount prize guys they're so comfy #BBNaija #BBNaija2019 https://t.co/o2ViYP8M2c",FALSE,0,NA,2019-02-25 16:06:56,FALSE,NA,"1100064613520035842",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nigrum_Ultor",3,TRUE,FALSE,NA,NA
"RT @PureMind__: Guys, 

Don't fall for that Jumia package INEC Chairman is unwrapping, stop wasting your time waiting for other RECs to com…",FALSE,0,NA,2019-02-25 16:03:07,FALSE,NA,"1100063653401899008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jack_d_rippa1",39,TRUE,FALSE,NA,NA
"Enjoy incredible discounts on phone accessories!!<U+0001F601><U+0001F601>
Buy phone accessories on Jumia,use the voucher code ""FEBPACC"" a… https://t.co/JLt5Ipys6z",FALSE,12,NA,2019-02-25 16:00:15,TRUE,NA,"1100062930069057536",NA,"<a href=""http://www.salesforce.com"" rel=""nofollow"">Salesforce - Social Studio</a>","JumiaNigeria",2,FALSE,FALSE,NA,NA
"Mark my words, in 5 years, we'll look back on this as a *very* significant moment in time. Presumably coincidental,… https://t.co/wPCa9hKTVd",FALSE,1,NA,2019-02-25 15:48:41,TRUE,NA,"1100060020086063105",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dswinder",0,FALSE,FALSE,NA,NA
"Lovely sneakers from jumia on a discount prize guys they're so comfy #BBNaija #BBNaija2019 https://t.co/o2ViYP8M2c",FALSE,21,NA,2019-02-25 15:41:35,FALSE,NA,"1100058231248957440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FGayelle",3,FALSE,FALSE,NA,NA
"Jumia is a scam , i repeat a scam. Don't@ me pls @JumiaNigeria @JumiaNGHelp",FALSE,2,NA,2019-02-25 15:40:54,FALSE,NA,"1100058060989624320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Zeem_miles",1,FALSE,FALSE,NA,NA
"@mariakemmy I gave up on jumia",FALSE,0,"mariakemmy",2019-02-25 15:40:10,FALSE,"1100056931383816198","1100057876553498625","2712911397","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mollyjumah",0,FALSE,FALSE,NA,NA
"@Mollyjumah No its like this I normally buy things from jumia, like if I buy 20 items they don't deliver all of them at once and it sucks",FALSE,0,"Mollyjumah",2019-02-25 15:36:25,FALSE,"1100054929610297344","1100056931383816198","582659721","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mariakemmy",0,FALSE,FALSE,NA,NA
"RT @AirwickNigeria: Do something your loved one will appreciate you for this season. 
Give your home the Airwick Freshness and stand a chan…",FALSE,0,NA,2019-02-25 15:31:34,FALSE,NA,"1100055710413611008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OluwasogaO",15,TRUE,FALSE,NA,NA
"@JumiaNGHelp Too bad I never made a screen shot of the message when it was displayed. It simply brought “error 500”… https://t.co/6R7ZI4XTX4",FALSE,0,"JumiaNGHelp",2019-02-25 15:19:01,TRUE,"1100051996818767872","1100052555764285441","3018296221","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wlexola",0,FALSE,FALSE,NA,NA
"@JumiaNGHelp @abiodunwilliams Hi there, made attempts recharging my electricity units using JUMIA platform this noo… https://t.co/H9DEEO3HrB",FALSE,0,"JumiaNGHelp",2019-02-25 15:09:00,TRUE,"1100040243846283264","1100050033314091009","3018296221","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wlexola",0,FALSE,FALSE,NA,NA
"RT @PureMind__: Guys, 

Don't fall for that Jumia package INEC Chairman is unwrapping, stop wasting your time waiting for other RECs to com…",FALSE,0,NA,2019-02-25 15:02:34,FALSE,NA,"1100048413939372032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","smillyBme",39,TRUE,FALSE,NA,NA
"Please Jumia should try to open or get a collection centre around University of Port Harcourt thanks",FALSE,0,NA,2019-02-25 14:56:07,FALSE,NA,"1100046790626365442",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Sman20762607",0,FALSE,FALSE,NA,NA
"@neo_savvy They're already available on Jumia",FALSE,0,"neo_savvy",2019-02-25 14:54:27,FALSE,"1100002179530874880","1100046370679996418","826897616","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Silicylo",0,FALSE,FALSE,NA,NA
"TECNO Camon X Pro with 6 Inches Screen, 64GB Internal Storage Capacity, 4GB RAM, 16 Megapixels Camera, 4G (Dual SIM… https://t.co/xe3WozyaGq",FALSE,0,NA,2019-02-25 14:52:39,TRUE,NA,"1100045917904912385",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MbiyuKamau",0,FALSE,FALSE,NA,NA
"@PettyMuse Rest assured you will get your order delivered within the stipulated timeline.
Thank you again for being… https://t.co/5XYwwTmiSG",FALSE,1,"PettyMuse",2019-02-25 14:49:35,TRUE,"1100037719848353794","1100045148367585280","262136237","<a href=""http://www.salesforce.com"" rel=""nofollow"">Salesforce - Social Studio</a>","JumiaNGHelp",0,FALSE,FALSE,NA,NA
"@PettyMuse Hi there, thank you for taking out time to send us your feedback. 
We're so glad to learn that you have… https://t.co/5DSYRbPJdv",FALSE,0,"PettyMuse",2019-02-25 14:48:25,TRUE,"1099310817009434624","1100044853755428869","262136237","<a href=""http://www.salesforce.com"" rel=""nofollow"">Salesforce - Social Studio</a>","JumiaNGHelp",0,FALSE,FALSE,NA,NA
"RT @AirwickNigeria: Who's up for this? 
Simply purchase one of the Special Airwick Freshmatic Packs on Jumia and you could be one of our lu…",FALSE,0,NA,2019-02-25 14:46:38,FALSE,NA,"1100044405245906945",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DewaleDwayne",110,TRUE,FALSE,NA,NA
"RT @AirwickNigeria: Who's up for this? 
Simply purchase one of the Special Airwick Freshmatic Packs on Jumia and you could be one of our lu…",FALSE,0,NA,2019-02-25 14:46:16,FALSE,NA,"1100044311389970433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Arsenal18234323",110,TRUE,FALSE,NA,NA
"RT @PureMind__: Guys, 

Don't fall for that Jumia package INEC Chairman is unwrapping, stop wasting your time waiting for other RECs to com…",FALSE,0,NA,2019-02-25 14:46:06,FALSE,NA,"1100044269170106369",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WhyteGlory",39,TRUE,FALSE,NA,NA
"RT @PureMind__: Guys, 

Don't fall for that Jumia package INEC Chairman is unwrapping, stop wasting your time waiting for other RECs to com…",FALSE,0,NA,2019-02-25 14:44:19,FALSE,NA,"1100043822233542656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MorenikeJohn",39,TRUE,FALSE,NA,NA
"#Jumia, #Konga List Billion Dollars IPOs https://t.co/rK9BjwVLEP #business",FALSE,0,NA,2019-02-25 14:42:39,FALSE,NA,"1100043400991203328",NA,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>","NigeriaNewsZone",0,FALSE,FALSE,NA,NA
"@JumiaNigeria @segalink  it’s been 3 months now ,and Jumia is yet to revert my money.i have complied with all they… https://t.co/EUNrBVfTrF",FALSE,0,"JumiaNigeria",2019-02-25 14:38:23,TRUE,NA,"1100042328524365825","587406023","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","batunstar",0,FALSE,FALSE,NA,NA
"Kindly check us <U+0001F3C7><U+0001F3C7><U+0001F40E><U+0001F40E>
.
Get long lasting makeup products and  durable shoes and clothes for both kids &amp; adult.<U+0001F600>
.
We… https://t.co/ACXhEwrpr6",FALSE,1,NA,2019-02-25 14:36:30,TRUE,NA,"1100041853141950465",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","giftedjan",1,FALSE,FALSE,NA,NA
"RT @LopesInsights: Jumia , Africa's number 1 online retailer continues to grow exponentially. Now valued at $1,5b. 
https://t.co/4qB3JevQjk…",FALSE,0,NA,2019-02-25 14:32:53,FALSE,NA,"1100040946060849152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kamuhinda",12,TRUE,FALSE,NA,NA
"RT @JumiaNigeria: Drumroll <U+0001F941><U+0001F941> as we welcome the Huawei Y7 prime 2019 on Jumia!
 Its impressive 4000Mah battery plus 3GB RAM, you don't want…",FALSE,0,NA,2019-02-25 14:08:08,FALSE,NA,"1100034716512800769",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Adelat86",2,TRUE,FALSE,NA,NA
"RT @PureMind__: Guys, 

Don't fall for that Jumia package INEC Chairman is unwrapping, stop wasting your time waiting for other RECs to com…",FALSE,0,NA,2019-02-25 14:05:51,FALSE,NA,"1100034142216118275",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","peejayluv1",39,TRUE,FALSE,NA,NA
"RT @JumiaNigeria: Awww, we love you too<U+0001F483><U+0001F57A>
We're so glad to have you in the Jumia family <U+0001F942>
#HappyCustomerAlert https://t.co/LAh71xt6vR",FALSE,0,NA,2019-02-25 14:04:01,FALSE,NA,"1100033679542358016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lil_Sameey",3,TRUE,FALSE,NA,NA
"Drumroll <U+0001F941><U+0001F941> as we welcome the Huawei Y7 prime 2019 on Jumia!
 Its impressive 4000Mah battery plus 3GB RAM, you don'… https://t.co/L6hlEDXrqR",FALSE,18,NA,2019-02-25 14:00:09,TRUE,NA,"1100032707722125313",NA,"<a href=""http://www.salesforce.com"" rel=""nofollow"">Salesforce - Social Studio</a>","JumiaNigeria",2,FALSE,FALSE,NA,NA
"RT @Tobeyfafo: Hey there, My name is Tobi.
I'm a jumia agent and there are many advantages that you gain when shopping from me.
I would giv…",FALSE,0,NA,2019-02-25 13:59:29,FALSE,NA,"1100032539916410882",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","azeemade",10,TRUE,FALSE,NA,NA
"WE ARE AVAILABLE ON JUMIA FOODS <U+0001F60A>. YOU CAN PLACE YOUR FOOD ORDER THROUGH JUMIA FOODS AND HAVE IT DELIVERED TO YOUR… https://t.co/fEEoCb7ZVJ",FALSE,0,NA,2019-02-25 13:58:42,TRUE,NA,"1100032340074606593",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","montecarloTM",0,FALSE,FALSE,NA,NA
"#Jumia,#Konga list billion dollars #IPOs https://t.co/XDit6j5mXJ via @bizafricaonline",FALSE,2,NA,2019-02-25 13:54:19,FALSE,NA,"1100031238679785472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheuriWanjohiM",0,FALSE,FALSE,NA,NA
"@shallar_1 @InfinixNigeria I'd suggest the Note 5/stylus.
Inbox me here or call/WhatsApp 07032292477 to get yours a… https://t.co/8pbjPxeR19",FALSE,0,"shallar_1",2019-02-25 13:52:33,TRUE,"1100028225785421825","1100030793932595200","340185530","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","skino4united",0,FALSE,FALSE,NA,NA
